

Data analysis for each instance 
AVG,MED,MAX,MIN
0.276,0.271,0.413,0.196,
0.371,0.421,0.495,-0.076,
0.469,0.498,0.559,0.293,
0.467,0.529,0.576,-0.06,
0.321,0.33,0.4,0.191,
0.341,0.343,0.439,0.23,
0.384,0.4,0.453,0.261,
0.366,0.447,0.534,-0.186,
0.344,0.37,0.461,0.186,
0.307,0.361,0.396,0.148,
0.446,0.483,0.544,0.289,
0.433,0.442,0.52,0.327,
0.468,0.504,0.576,0.255,
0.403,0.456,0.561,-0.154,
0.355,0.403,0.484,-0.052,
0.228,0.245,0.327,-0.027,
0.433,0.453,0.514,0.224,
0.331,0.369,0.413,0.012,
0.384,0.389,0.526,0.175,
0.45,0.455,0.528,0.334,
0.452,0.493,0.601,-0.074,
0.243,0.303,0.419,-0.153,
0.342,0.349,0.394,0.248,
0.547,0.581,0.649,0.249,
0.373,0.448,0.492,-0.087,
0.508,0.536,0.653,0.039,
0.446,0.461,0.519,0.353,
0.302,0.31,0.432,0.018,
0.469,0.51,0.622,-0.023,
0.444,0.52,0.583,0.108,
0.45,0.521,0.561,-0.229,
0.407,0.428,0.495,0.204,
-0.084,-0.15,0.263,-0.242,
0.384,0.431,0.486,0.104,
0.504,0.534,0.604,0.151,
0.295,0.297,0.448,0.154,
0.342,0.38,0.453,0.094,
0.445,0.496,0.538,0.109,
0.312,0.358,0.457,-0.047,
0.215,0.231,0.359,0.029,
0.453,0.485,0.549,0.232,
0.273,0.257,0.406,0.151,
0.293,0.299,0.491,0.036,
0.321,0.331,0.411,0.23,
0.265,0.295,0.383,0.023,
0.286,0.28,0.393,0.199,
0.397,0.44,0.508,0.168,
0.466,0.5,0.595,0.046,
0.317,0.291,0.432,0.164,
0.412,0.421,0.483,0.333,
0.325,0.336,0.465,0.116,
0.203,0.233,0.368,-0.068,
0.293,0.304,0.379,0.086,
0.507,0.537,0.572,0.28,
0.258,0.292,0.37,-0.07,
0.417,0.443,0.548,0.147,
0.234,0.229,0.363,0.063,
0.345,0.398,0.496,-0.28,
0.305,0.316,0.392,0.18,
0.437,0.475,0.507,0.194,
0.349,0.383,0.518,0.096,
0.132,0.162,0.298,-0.124,
0.335,0.394,0.463,-0.292,
0.376,0.379,0.408,0.3,
0.521,0.605,0.646,0.15,
0.196,0.249,0.358,-0.352,
0.399,0.419,0.47,0.197,
0.333,0.335,0.501,0.043,
0.405,0.442,0.518,-0.033,
0.076,0.069,0.404,-0.274,
0.054,0.045,0.252,-0.079,
0.495,0.52,0.577,0.208,
0.351,0.366,0.441,0.185,
0.373,0.41,0.465,-0.002,
0.407,0.425,0.539,0.104,
0.349,0.364,0.438,0.18,
0.346,0.37,0.583,-0.058,
0.117,0.101,0.373,-0.101,
0.194,0.192,0.339,0.095,
0.476,0.494,0.566,0.377,
0.452,0.477,0.598,0.164,
0.227,0.273,0.427,-0.237,
0.341,0.367,0.478,-0.013,
0.379,0.436,0.482,-0.026,
0.432,0.445,0.56,0.202,
0.432,0.455,0.579,0.093,
0.339,0.406,0.467,-0.36,
0.331,0.343,0.46,0.157,
0.207,0.247,0.37,-0.129,
0.3,0.316,0.429,0.038,
0.544,0.623,0.688,-0.078,
0.452,0.487,0.54,0.177,
0.338,0.347,0.477,0.064,
0.334,0.317,0.407,0.26,
0.535,0.569,0.636,0.114,
0.372,0.439,0.51,-0.22,
0.363,0.357,0.471,0.296,
0.218,0.226,0.307,0.099,
0.263,0.28,0.409,0.032,
0.403,0.453,0.575,-0.127,
0.338,0.39,0.439,0.026,
0.359,0.38,0.447,0.222,
0.424,0.464,0.544,-0.015,
0.391,0.409,0.507,0.158,
0.412,0.421,0.541,0.237,
